user_reviews,user_rating,days_since_review,rating_diff,quote,review_length,total_token_count,popular
100,5,571,1.04,True,1853.0,331,1
175,5,21,0.4299999999999997,False,530.0,89,0
87,4,2809,0.20000000000000018,False,862.0,147,1
249,5,672,0.8399999999999999,True,3562.0,595,0
98,5,816,0.7999999999999998,False,866.0,137,0
47,4,1550,0.2999999999999998,True,3060.0,503,0
2,4,434,-0.13999999999999968,True,2370.0,391,0
308,5,3180,1.21,True,2487.0,408,1
52,5,269,0.9800000000000004,True,756.0,123,1
7,5,189,0.71,False,170.0,31,0
3,0,927,-4.31,False,445.0,76,0
20,1,782,-2.76,False,258.0,42,0
4,5,1861,0.7300000000000004,True,347.0,55,1
89,4,667,-0.2400000000000002,False,95.0,19,0
15,0,336,-4.41,False,1857.0,320,1
159,5,1604,0.8399999999999999,False,212.0,32,0
228,5,2630,0.7000000000000002,False,1182.0,195,0
124,4,164,-0.13999999999999968,True,2231.0,353,1
79,4,1675,-0.040000000000000036,False,350.0,62,1
42,4,450,0.009999999999999787,False,180.0,33,0
16,4,2117,-0.04999999999999982,False,84.0,11,0
668,2,1764,-1.88,True,1937.0,317,1
48,3,297,-1.4100000000000001,True,1300.0,223,1
11,0,469,-3.91,False,147.0,24,0
80,5,1579,1.0,False,370.0,61,0
231,4,660,0.14000000000000012,False,764.0,125,1
8,4,1404,0.14000000000000012,False,339.0,52,1
596,3,1276,-1.4900000000000002,False,278.0,55,1
620,4,550,0.18000000000000016,False,635.0,101,1
799,4,1869,0.06999999999999984,False,279.0,46,1
1501,5,3231,0.9000000000000004,True,1005.0,166,1
1088,3,798,-1.2000000000000002,True,1748.0,316,1
3,5,1084,0.6299999999999999,False,109.0,19,0
317,4,1406,0.33999999999999986,False,4861.0,796,1
144,4,591,-0.08000000000000007,False,70.0,12,0
32,5,2081,1.25,True,2320.0,385,1
16,3,120,-1.37,False,859.0,147,0
1118,3,1472,-0.8599999999999999,False,151.0,27,0
1127,3,1842,-0.6600000000000001,False,1945.0,338,1
3,4,290,-0.3600000000000003,False,99.0,17,0
49,4,1487,0.18000000000000016,False,1789.0,314,0
49,2,318,-0.8599999999999999,False,556.0,101,1
38,5,1506,1.2999999999999998,False,378.0,70,1
586,4,954,0.16000000000000014,False,400.0,67,1
224,3,662,-0.8700000000000001,False,701.0,114,0
11,4,1169,0.5499999999999998,False,977.0,165,1
60,4,263,0.10999999999999988,True,1072.0,177,1
3,1,2082,-2.64,False,235.0,44,0
807,4,2993,-0.09999999999999964,False,4081.0,673,1
5,2,615,-1.02,True,2287.0,372,0
624,3,320,-1.17,True,2284.0,401,1
45,5,800,0.9000000000000004,True,2567.0,439,0
970,1,2118,-2.76,True,3062.0,522,1
32,3,178,-1.2699999999999996,False,198.0,32,0
3,4,701,0.1200000000000001,False,1613.0,258,0
12,1,110,-2.37,False,128.0,22,0
305,0,313,-4.05,False,2124.0,353,0
479,5,1096,1.0899999999999999,False,285.0,50,0
183,4,659,0.16000000000000014,False,338.0,63,0
75,5,352,0.8700000000000001,False,492.0,79,1
2138,3,2226,-0.8700000000000001,False,234.0,39,1
21,5,1629,0.7000000000000002,False,1364.0,251,0
23,3,2000,-0.96,False,117.0,20,0
6,5,555,0.9000000000000004,False,157.0,23,0
1540,4,1843,-0.11000000000000032,False,54.0,10,1
820,3,692,-0.4500000000000002,True,1697.0,285,1
143,0,1840,-3.82,False,29.0,5,1
9,5,1673,0.6299999999999999,False,106.0,20,0
1073,3,2538,-0.6299999999999999,False,228.0,45,1
59,4,243,-0.1200000000000001,False,42.0,6,0
145,5,1586,0.8700000000000001,False,59.0,6,0
1213,4,1459,0.2200000000000002,False,408.0,67,0
123,4,402,0.33999999999999986,True,744.0,123,0
473,1,876,-2.96,True,925.0,152,1
83,0,1580,-3.87,False,79.0,13,1
279,4,1802,0.22999999999999998,False,1686.0,290,1
7,4,2783,-0.3099999999999996,True,838.0,144,0
146,4,898,-0.4800000000000004,False,1063.0,182,0
17,4,1761,0.2999999999999998,False,2126.0,375,1
135,5,837,1.0899999999999999,False,368.0,57,0
44,5,2246,1.1400000000000001,False,9.0,2,0
52,5,2040,1.19,False,2081.0,364,1
357,5,148,0.7699999999999996,False,2222.0,382,1
8,5,1935,0.7800000000000002,False,252.0,45,0
639,5,492,0.7599999999999998,True,332.0,56,1
8,5,387,1.21,False,207.0,31,0
271,5,211,0.4400000000000004,False,946.0,138,0
76,5,451,0.9199999999999999,False,24.0,3,0
139,3,468,-1.08,False,908.0,159,0
59,2,399,-1.4700000000000002,True,780.0,131,0
43,5,1877,0.8499999999999996,False,424.0,80,0
219,4,415,0.04999999999999982,False,136.0,21,0
10,3,3024,-0.6099999999999999,True,1318.0,230,1
8,2,843,-1.98,False,428.0,76,0
529,3,121,-0.7000000000000002,False,386.0,59,0
1143,4,468,-0.3899999999999997,False,84.0,14,1
75,5,1816,0.9900000000000002,False,145.0,23,0
432,3,1580,-0.7799999999999998,False,538.0,99,0
38,4,1030,0.4500000000000002,False,311.0,51,0
108,4,243,-0.33999999999999986,False,291.0,51,0
1228,5,3109,0.7400000000000002,True,1962.0,331,0
1,3,2618,-0.94,False,819.0,146,0
848,4,675,0.4500000000000002,True,1032.0,167,1
227,4,1032,0.14000000000000012,False,926.0,158,1
1248,1,1096,-2.37,False,1093.0,197,1
660,4,874,0.08999999999999986,False,372.0,70,1
388,4,744,0.06999999999999984,True,1354.0,222,0
64,5,904,0.7400000000000002,False,619.0,108,0
447,3,477,-0.98,True,1977.0,333,1
313,4,1562,0.009999999999999787,False,911.0,146,1
174,4,1450,0.16000000000000014,False,515.0,92,0
175,5,1629,1.23,False,728.0,104,0
45,3,1210,-0.7799999999999998,False,114.0,19,0
4,5,1065,0.9900000000000002,False,1951.0,355,1
164,5,9,0.4400000000000004,False,210.0,38,1
76,4,1592,0.0,False,312.0,55,0
1101,3,890,-0.81,False,842.0,155,1
177,3,2255,-0.69,True,1017.0,174,1
1281,4,688,0.10000000000000009,False,15.0,3,0
834,5,1651,1.06,True,1923.0,318,1
55,4,467,0.5299999999999998,False,82.0,13,1
12,4,1664,-0.20999999999999996,False,777.0,136,0
792,3,134,-0.94,False,747.0,128,1
60,4,1291,0.29000000000000004,False,104.0,17,1
150,5,762,0.8099999999999996,False,119.0,22,0
2501,5,643,1.0699999999999998,True,6467.0,1103,1
62,2,73,-2.2199999999999998,False,462.0,79,0
218,4,1059,-0.3099999999999996,True,725.0,120,0
75,4,1633,0.29000000000000004,True,3803.0,671,1
572,3,1391,-0.8700000000000001,False,1936.0,311,0
168,4,857,0.06999999999999984,True,820.0,118,0
86,2,1299,-1.87,True,262.0,42,0
8,5,1233,0.8300000000000001,False,1117.0,181,0
3,3,2988,-0.4900000000000002,True,2948.0,449,0
130,3,459,-0.71,False,99.0,15,0
211,3,1880,-0.69,False,1981.0,338,1
26,4,1297,0.41999999999999993,False,83.0,12,0
132,3,1167,-0.75,True,5763.0,939,0
82,4,861,-0.34999999999999964,False,94.0,15,0
2,5,552,0.7699999999999996,False,256.0,41,0
141,5,2471,0.7000000000000002,False,524.0,92,0
20,4,2235,0.1499999999999999,False,131.0,23,0
147,3,3131,-1.1600000000000001,False,201.0,34,0
6,5,2188,0.8300000000000001,True,2635.0,445,1
30,4,291,0.040000000000000036,False,279.0,47,0
245,4,1639,0.2200000000000002,False,1779.0,281,0
1,5,1264,1.1400000000000001,True,1310.0,203,0
37,5,1584,1.0099999999999998,False,155.0,25,0
522,5,1942,1.1600000000000001,False,1704.0,309,1
16,5,499,0.79,False,21.0,4,0
27,5,2037,1.48,True,4020.0,689,0
7,5,1318,0.4800000000000004,False,167.0,30,0
2,3,2407,-1.3399999999999999,True,857.0,160,0
658,3,932,-1.33,False,555.0,94,1
564,4,121,-0.3899999999999997,False,2070.0,354,1
326,5,2466,1.08,True,2749.0,461,1
10,3,2569,-0.8500000000000001,True,1104.0,189,1
849,0,913,-4.12,False,28.0,5,0
56,4,1643,-0.1200000000000001,False,378.0,62,0
309,4,250,-0.08999999999999986,False,177.0,31,0
186,5,2601,1.0499999999999998,False,602.0,101,0
222,4,2154,-0.11000000000000032,False,917.0,138,0
53,2,987,-1.7799999999999998,False,551.0,95,0
20,5,1187,0.8799999999999999,True,1528.0,273,0
122,5,731,0.5899999999999999,True,2893.0,507,0
89,3,268,-1.08,False,149.0,25,0
32,4,2383,0.08000000000000007,False,499.0,85,1
71,5,582,0.8499999999999996,False,439.0,77,0
295,5,1827,1.1099999999999999,True,2319.0,410,1
633,2,2469,-2.0599999999999996,False,1401.0,228,1
293,4,832,0.020000000000000018,False,361.0,66,1
517,3,521,-1.0300000000000002,True,353.0,54,0
535,5,1918,0.9299999999999997,False,846.0,140,1
5,1,536,-2.98,True,100.0,13,0
377,4,2030,-0.1900000000000004,False,1394.0,237,0
484,5,43,0.5099999999999998,False,1039.0,180,0
617,4,1753,0.20999999999999996,True,3656.0,602,1
159,5,323,0.79,True,710.0,120,0
270,4,3767,0.2599999999999998,False,571.0,92,1
24,5,675,0.5499999999999998,False,29.0,3,0
97,4,1696,-0.21999999999999975,False,427.0,73,0
359,3,1022,-0.2400000000000002,False,1592.0,269,0
25,2,2547,-1.9500000000000002,True,507.0,90,1
656,4,1636,0.1299999999999999,False,2993.0,542,1
181,4,2410,0.08000000000000007,True,3982.0,648,0
11,3,2503,-0.6800000000000002,False,25.0,4,0
2,0,756,-3.88,False,345.0,60,0
142,2,1757,-1.88,False,396.0,71,0
80,5,861,1.38,False,844.0,156,0
207,0,938,-4.1,False,148.0,24,0
150,4,222,-0.08000000000000007,True,1842.0,322,1
490,4,822,-0.20000000000000018,False,134.0,26,0
868,5,2343,1.1,True,1211.0,213,1
65,1,2545,-2.61,False,52.0,9,0
423,3,298,-1.2000000000000002,True,3120.0,532,1
44,4,754,-0.11000000000000032,False,95.0,13,0
147,2,65,-1.9100000000000001,False,480.0,77,1
75,4,390,0.33999999999999986,False,353.0,61,1
329,4,680,-0.1200000000000001,False,660.0,110,0
15,4,3244,-0.17999999999999972,False,235.0,40,1
52,3,486,-1.1600000000000001,False,3072.0,518,1
29,1,1974,-2.79,False,283.0,49,0
973,5,541,1.13,False,197.0,34,1
5,4,1120,0.08000000000000007,True,1483.0,238,0
334,4,890,-0.17999999999999972,False,472.0,78,1
196,5,855,0.4900000000000002,False,779.0,153,0
89,4,1755,-0.16000000000000014,False,375.0,65,0
65,4,1180,-0.28000000000000025,True,894.0,145,1
299,1,2685,-3.1500000000000004,True,5118.0,847,1
649,0,1966,-3.89,True,1774.0,284,0
51,5,2003,0.7199999999999998,False,657.0,123,0
9,4,1012,-0.05999999999999961,True,5638.0,837,0
24,4,262,-0.15000000000000036,False,9.0,1,1
1190,0,1705,-3.8,False,1538.0,268,0
12,5,554,1.0099999999999998,True,115.0,20,0
208,5,1686,0.9900000000000002,False,1439.0,233,1
296,5,1983,0.71,True,5070.0,803,0
95,5,1181,1.5699999999999998,True,1703.0,288,1
2,1,85,-3.1900000000000004,True,316.0,49,0
27,4,2845,-0.23000000000000043,False,2935.0,502,0
890,4,2010,0.43000000000000016,False,2466.0,423,0
142,5,671,0.7699999999999996,False,307.0,56,1
114,5,533,0.29000000000000004,False,906.0,159,0
204,3,1391,-1.1799999999999997,True,3589.0,637,1
99,1,1035,-2.89,False,250.0,43,0
100,5,1359,1.1099999999999999,False,81.0,13,0
59,5,364,0.5099999999999998,False,31.0,6,1
104,3,806,-0.94,False,916.0,164,1
297,5,3165,0.5499999999999998,False,23.0,3,0
508,4,1505,-0.009999999999999787,False,1392.0,231,0
9,5,1648,0.79,False,33.0,6,0
1,5,1881,1.2799999999999998,False,148.0,28,0
3,4,1977,0.009999999999999787,True,675.0,118,1
206,1,1851,-3.12,True,4663.0,732,1
3,5,624,0.7400000000000002,False,271.0,46,1
156,2,2287,-1.75,True,2629.0,434,1
1190,3,956,-0.8300000000000001,False,3991.0,630,1
436,5,1475,0.41999999999999993,True,3277.0,553,0
281,2,851,-1.83,True,3162.0,547,0
95,5,1283,0.5700000000000003,False,563.0,93,0
179,5,578,0.96,False,2747.0,493,1
677,4,1928,-0.05999999999999961,False,3010.0,539,0
54,5,500,0.5700000000000003,True,107.0,19,0
111,5,1308,0.96,False,784.0,137,0
566,5,1152,0.40000000000000036,True,6607.0,1136,0
721,5,1528,0.7400000000000002,True,632.0,108,1
98,4,1108,0.3500000000000001,True,2364.0,418,0
39,3,540,-0.9900000000000002,False,21.0,3,0
170,0,1257,-4.29,False,729.0,123,1
220,5,444,0.8099999999999996,False,2246.0,398,1
151,4,2072,0.20000000000000018,True,4208.0,738,1
7,3,1137,-0.7000000000000002,True,275.0,51,0
22,4,2574,-0.03000000000000025,False,1725.0,299,0
91,4,2056,0.1299999999999999,False,114.0,17,0
1254,4,502,0.06000000000000005,True,6845.0,1184,1
87,3,1900,-0.7799999999999998,True,5146.0,816,1
84,0,3348,-3.51,False,225.0,40,0
45,4,1253,0.2400000000000002,False,165.0,28,0
973,5,699,0.8099999999999996,True,1068.0,177,0
140,4,465,0.31000000000000005,False,1177.0,196,0
103,3,1720,-0.8999999999999999,False,686.0,123,0
81,3,552,-1.2300000000000004,True,4636.0,769,0
4,3,1147,-1.1600000000000001,False,54.0,6,0
39,4,3765,0.18000000000000016,False,286.0,45,0
11,4,152,-0.3099999999999996,False,358.0,57,0
703,3,591,-0.9700000000000002,False,27.0,4,0
243,5,2609,0.8499999999999996,False,1982.0,331,1
628,5,376,0.75,False,2624.0,467,0
884,4,659,-0.25,False,3277.0,565,1
480,5,3149,1.06,False,1654.0,276,1
49,5,3316,1.35,False,1543.0,259,1
79,1,2378,-1.46,False,1073.0,191,0
1245,4,883,0.2400000000000002,False,1191.0,201,1
26,4,1994,0.45999999999999996,False,540.0,95,1
17,5,687,0.6900000000000004,False,648.0,120,0
164,4,1579,0.20999999999999996,False,2014.0,345,1
200,5,1068,0.75,False,70.0,11,0
109,5,304,0.6500000000000004,False,371.0,57,0
2,5,1595,1.1400000000000001,False,777.0,127,0
4,4,1399,0.48,False,574.0,94,0
500,5,580,1.23,False,156.0,22,1
38,5,2977,0.46999999999999975,False,16.0,3,0
30,3,1565,-0.98,True,1128.0,188,1
145,5,1655,1.0699999999999998,True,414.0,64,1
290,4,741,0.4900000000000002,True,2962.0,477,1
3,5,638,0.8300000000000001,False,40.0,6,0
140,3,598,-0.98,False,425.0,70,0
28,3,806,-0.7599999999999998,False,2278.0,407,0
24,4,1201,0.16000000000000014,True,1342.0,224,1
109,4,408,0.7200000000000002,False,152.0,26,0
230,5,668,1.02,False,60.0,8,1
77,5,1419,0.8600000000000003,True,2932.0,542,0
611,0,317,-3.93,True,741.0,125,1
338,4,356,0.029999999999999805,False,519.0,85,0
370,5,602,1.0699999999999998,False,949.0,168,1
33,4,340,0.31000000000000005,True,1899.0,317,0
52,4,293,-0.1900000000000004,False,473.0,80,1
666,5,1755,0.71,True,567.0,87,0
202,1,1529,-2.58,False,795.0,144,1
3,5,507,0.6600000000000001,False,135.0,22,0
145,2,42,-2.2199999999999998,False,157.0,32,1
444,5,1940,0.8300000000000001,True,1789.0,296,1
1404,0,2264,-3.22,True,2895.0,491,1
2,4,851,-0.009999999999999787,False,1117.0,193,1
173,4,1085,0.33000000000000007,True,5281.0,911,1
350,4,1267,-0.09999999999999964,False,1109.0,187,1
791,4,198,0.2200000000000002,True,1686.0,287,1
677,5,2050,0.5999999999999996,False,6031.0,1085,1
891,4,1719,-0.21999999999999975,False,401.0,75,1
834,2,2113,-1.96,False,1084.0,171,1
8,5,701,0.8600000000000003,False,364.0,67,0
21,5,748,0.6100000000000003,False,715.0,103,0
10,2,463,-1.7799999999999998,False,187.0,33,0
211,4,941,-0.3600000000000003,False,191.0,31,0
305,3,2081,-0.16999999999999993,False,240.0,41,0
40,4,892,0.27,False,226.0,38,0
150,4,2494,0.3900000000000001,True,2505.0,389,0
1141,5,1040,0.8700000000000001,False,1534.0,267,0
752,2,1327,-2.04,False,461.0,85,1
86,5,1039,0.8799999999999999,True,595.0,94,0
195,5,452,0.7599999999999998,False,1140.0,194,1
37,4,1617,-0.20999999999999996,False,92.0,16,0
539,4,2110,-0.21999999999999975,True,2244.0,363,1
3709,3,2914,-0.7599999999999998,False,1123.0,208,0
333,4,1925,-0.03000000000000025,False,1781.0,282,0
446,5,1160,0.8200000000000003,True,1610.0,258,0
81,5,744,0.79,False,75.0,13,0
85,5,192,0.33000000000000007,False,133.0,22,0
33,5,394,0.7599999999999998,False,312.0,53,1
277,5,2186,0.5700000000000003,False,29.0,4,0
64,5,1392,0.8499999999999996,False,958.0,178,0
325,5,1740,0.79,False,480.0,86,1
1,5,180,0.7800000000000002,False,541.0,93,0
7,3,3075,-0.4700000000000002,False,307.0,53,0
1355,5,239,1.04,False,1575.0,278,1
76,0,45,-4.36,False,682.0,113,1
1509,5,1032,0.8300000000000001,False,448.0,76,0
7,4,3792,0.1299999999999999,False,1131.0,188,1
6,5,1484,1.3599999999999999,True,249.0,51,0
979,4,351,0.2400000000000002,True,2954.0,482,1
1302,4,898,-0.09999999999999964,False,2726.0,468,0
32,1,459,-2.74,False,7597.0,1234,0
163,5,189,1.1099999999999999,False,78.0,10,1
281,5,841,1.2400000000000002,False,95.0,17,1
142,5,1312,1.25,False,636.0,112,1
4,4,2684,0.08999999999999986,False,118.0,22,0
792,4,863,0.10999999999999988,True,3259.0,554,0
1023,5,983,0.8899999999999997,False,1568.0,275,1
62,0,655,-3.77,False,214.0,34,0
723,0,747,-3.79,False,162.0,26,0
2,3,3239,-0.7400000000000002,False,77.0,13,0
57,2,527,-1.8599999999999999,False,1026.0,175,1
1051,4,183,0.29000000000000004,True,2694.0,450,1
20,5,1682,0.9100000000000001,False,834.0,139,1
27,5,1589,1.04,False,97.0,14,0
482,4,188,0.1299999999999999,False,92.0,13,0
502,3,2554,-0.9300000000000002,False,170.0,28,1
12,5,668,0.71,True,1066.0,185,0
18,5,248,0.54,False,749.0,132,0
56,2,1471,-1.63,False,4.0,1,0
96,5,397,1.3199999999999998,False,1501.0,253,1
22,3,721,-1.04,False,152.0,25,0
529,0,1014,-4.15,False,81.0,15,1
151,5,265,0.8399999999999999,False,432.0,76,0
768,3,36,-1.0499999999999998,False,608.0,112,1
581,3,1825,-1.1500000000000004,False,132.0,23,0
979,4,128,0.009999999999999787,False,745.0,120,1
810,5,2753,0.6699999999999999,True,2880.0,471,1
489,5,1222,0.8200000000000003,True,7947.0,1343,0
26,1,147,-3.1100000000000003,False,1144.0,197,1
464,3,730,-0.9100000000000001,True,953.0,152,1
115,5,521,0.6799999999999997,True,2044.0,367,1
358,1,294,-3.3200000000000003,False,3121.0,517,1
153,2,1136,-1.9500000000000002,True,557.0,93,1
83,3,1698,-0.3700000000000001,False,55.0,6,0
151,4,1593,-0.13999999999999968,False,1581.0,271,0
214,0,738,-3.69,True,1502.0,243,0
38,4,667,-0.15000000000000036,False,19.0,2,0
41,5,1957,0.6699999999999999,False,410.0,66,1
3,3,829,-0.4900000000000002,False,24.0,5,0
223,5,707,0.96,False,1069.0,184,1
30,4,3214,-0.07000000000000028,False,793.0,125,0
1,5,416,0.8700000000000001,False,1114.0,203,0
182,3,571,-0.9900000000000002,False,255.0,45,1
258,4,3637,0.6400000000000001,True,390.0,63,0
47,5,3398,1.17,True,786.0,132,1
432,0,1496,-4.18,False,38.0,7,1
51,3,470,-0.9199999999999999,False,187.0,35,1
44,2,2235,-2.13,True,2406.0,398,1
73,5,1201,1.0299999999999998,False,1385.0,233,1
338,5,1028,0.6799999999999997,True,1942.0,344,0
141,5,324,1.17,True,3649.0,614,1
16,5,2501,0.9699999999999998,False,100.0,19,0
1873,4,1388,0.20999999999999996,False,596.0,95,1
156,4,1561,-0.34999999999999964,False,391.0,65,0
743,3,577,-1.0999999999999996,True,1852.0,318,1
219,3,201,-0.8399999999999999,False,2819.0,516,0
90,5,972,0.9800000000000004,False,2175.0,374,0
99,5,1164,1.0699999999999998,False,547.0,85,0
38,4,1586,-0.03000000000000025,True,2709.0,467,0
283,4,886,0.27,True,1575.0,270,0
81,4,3117,0.16999999999999993,True,577.0,95,0
1406,5,1033,1.46,True,3552.0,601,1
243,3,679,-1.21,True,72.0,12,0
124,3,1719,-0.6400000000000001,False,1474.0,230,1
500,3,1727,-0.8799999999999999,False,515.0,92,1
8,4,2259,0.29000000000000004,False,41.0,7,1
1627,3,1721,-0.7999999999999998,False,469.0,81,1
790,3,772,-0.6699999999999999,False,3380.0,565,1
44,4,501,-0.3799999999999999,False,278.0,45,0
76,3,55,-0.8500000000000001,True,513.0,81,0
2,5,1846,1.06,False,268.0,46,1
71,3,169,-0.31000000000000005,True,992.0,168,1
1118,4,850,-0.05999999999999961,False,2569.0,445,1
25,4,672,0.4700000000000002,False,1432.0,247,0
15,3,726,-1.33,True,2059.0,350,0
472,5,1309,0.7599999999999998,True,11923.0,2092,1
15,2,2605,-2.1500000000000004,False,1224.0,211,0
218,2,360,-1.79,True,631.0,100,0
115,3,726,-0.79,True,241.0,45,1
1042,4,328,0.06000000000000005,True,941.0,166,1
43,4,581,0.52,False,159.0,25,1
911,4,2102,-0.33999999999999986,False,1300.0,233,0
17,2,328,-1.7200000000000002,False,728.0,116,0
11,4,2815,0.16999999999999993,False,98.0,17,1
890,5,2145,0.54,False,1382.0,235,0
72,5,670,0.5,False,893.0,148,0
40,5,452,1.1600000000000001,False,679.0,110,0
20,5,1565,0.9900000000000002,False,713.0,115,1
82,5,1617,1.2999999999999998,True,3304.0,544,1
73,2,1460,-1.58,False,1018.0,179,1
142,3,1126,-1.04,True,959.0,166,0
41,3,121,-0.6299999999999999,False,148.0,27,0
121,3,617,-0.6000000000000001,False,950.0,158,1
19,5,3817,0.6900000000000004,False,517.0,92,0
4,4,2140,0.04999999999999982,False,92.0,15,0
138,5,3643,1.3199999999999998,True,1552.0,273,1
564,4,594,0.43999999999999995,False,953.0,166,1
128,4,201,-0.2699999999999996,False,514.0,89,1
822,3,270,-0.5699999999999998,True,1261.0,190,1
59,3,852,-1.29,False,41.0,9,0
17,5,1257,0.54,False,267.0,45,1
77,5,1127,0.9299999999999997,False,1017.0,173,0
26,3,274,-1.2599999999999998,False,535.0,87,0
30,5,1882,1.1099999999999999,False,971.0,156,0
81,4,792,-0.11000000000000032,True,4974.0,769,0
43,5,1016,1.13,False,237.0,40,0
114,5,1252,1.17,False,142.0,24,1
431,5,658,0.8399999999999999,False,4318.0,731,1
63,4,476,-0.41000000000000014,False,406.0,75,0
6,1,1269,-2.92,True,964.0,160,1
99,5,1547,1.13,False,45.0,7,0
256,4,811,-0.04999999999999982,False,2439.0,412,1
83,5,1356,0.8600000000000003,True,5168.0,828,0
377,4,977,0.10000000000000009,True,203.0,32,1
703,2,769,-1.83,True,372.0,63,0
256,5,1116,1.33,False,43.0,7,0
98,5,2126,0.5700000000000003,False,221.0,38,0
240,1,541,-3.1100000000000003,False,93.0,15,0
529,5,897,1.12,True,1560.0,280,1
107,5,961,1.5699999999999998,False,316.0,48,0
390,4,702,0.20999999999999996,True,2101.0,359,1
820,3,806,-0.96,True,1223.0,202,1
111,3,225,-1.25,False,431.0,74,0
447,5,1289,1.04,False,1695.0,307,1
124,4,991,0.020000000000000018,False,1932.0,297,1
212,5,399,1.1800000000000002,False,1415.0,228,1
242,4,609,-0.09999999999999964,False,143.0,21,0
36,5,1725,1.27,False,1038.0,189,1
315,1,337,-2.95,True,5569.0,941,1
1,5,2179,0.9699999999999998,False,49.0,8,0
368,3,649,-0.71,False,433.0,71,1
93,5,751,0.8399999999999999,False,339.0,57,1
303,4,1020,0.22999999999999998,False,1748.0,317,1
44,5,2123,1.25,True,1571.0,285,0
536,4,1684,0.31000000000000005,False,1177.0,194,1
6,1,2003,-3.45,False,3091.0,514,0
31,5,1128,0.9100000000000001,False,834.0,142,0
8,5,609,0.6299999999999999,False,76.0,12,0
485,4,1547,0.31999999999999984,True,2851.0,450,1
49,3,534,-1.4100000000000001,False,310.0,54,0
477,0,355,-4.17,False,1535.0,257,0
287,4,326,0.10000000000000009,True,2344.0,395,1
341,0,452,-3.88,False,225.0,32,1
336,5,737,0.79,False,1107.0,199,0
339,5,136,0.5099999999999998,False,2140.0,357,1
222,5,1974,0.5999999999999996,True,2225.0,358,1
84,3,1504,-0.4900000000000002,True,2226.0,389,1
39,1,1596,-3.21,False,30.0,5,0
1245,5,1926,0.9500000000000002,False,1751.0,313,1
25,5,1370,1.44,False,620.0,117,1
163,4,1327,-0.13999999999999968,False,883.0,152,0
336,4,716,0.009999999999999787,True,2801.0,471,0
159,5,987,0.9000000000000004,True,859.0,155,0
211,4,646,0.1299999999999999,False,1194.0,188,1
33,3,598,-1.08,False,492.0,80,1
105,3,24,-0.5699999999999998,True,1690.0,275,1
45,5,419,1.1099999999999999,False,373.0,69,1
1046,4,3580,0.18000000000000016,True,650.0,107,1
24,3,1798,-0.7400000000000002,False,939.0,159,0
54,2,1527,-2.1399999999999997,False,716.0,126,0
42,5,1546,1.1099999999999999,True,2249.0,371,1
305,4,388,-0.09999999999999964,False,1133.0,193,1
388,4,519,-0.2400000000000002,False,2079.0,347,0
64,3,902,-1.2800000000000002,False,1056.0,187,0
203,5,513,0.7599999999999998,True,644.0,110,1
14,2,2711,-2.0599999999999996,False,1180.0,201,0
114,5,59,1.04,False,201.0,32,1
19,5,266,0.8099999999999996,True,2994.0,525,0
25,5,913,0.9699999999999998,False,268.0,40,1
145,2,971,-1.63,True,1133.0,196,0
135,4,379,-0.13999999999999968,False,3224.0,571,0
807,4,3314,0.04999999999999982,False,1767.0,306,1
1029,5,372,1.06,True,2151.0,373,1
108,3,648,-0.56,False,74.0,11,1
58,4,2207,-0.28000000000000025,False,40.0,6,0
670,4,3303,-0.009999999999999787,True,5896.0,1003,0
132,4,772,0.08000000000000007,True,2599.0,432,0
363,5,134,1.35,False,31.0,7,0
126,4,2288,-0.019999999999999574,False,1176.0,195,0
118,4,2461,0.3500000000000001,False,587.0,102,1
7,5,242,0.8600000000000003,False,129.0,22,0
8,5,251,0.9699999999999998,False,92.0,18,0
22,5,604,0.8200000000000003,False,750.0,126,0
259,4,2179,0.10000000000000009,False,84.0,17,1
2,5,722,0.5899999999999999,True,2047.0,344,0
15,4,256,-0.33999999999999986,True,330.0,59,0
30,5,1302,0.7800000000000002,False,163.0,27,0
298,4,862,0.2200000000000002,True,597.0,102,1
184,5,1309,1.2999999999999998,False,1774.0,289,0
227,1,620,-2.67,False,456.0,78,0
99,5,1339,1.0299999999999998,False,833.0,147,0
76,1,61,-2.44,False,2174.0,386,1
557,3,625,-0.8500000000000001,False,121.0,22,1
85,5,692,0.45999999999999996,False,39.0,6,0
1311,4,1524,-0.03000000000000025,False,960.0,165,1
197,4,781,-0.040000000000000036,False,55.0,10,1
74,5,997,1.17,True,1590.0,260,1
11,3,257,-1.0300000000000002,False,61.0,10,0
301,1,1206,-2.67,False,471.0,82,0
91,5,697,1.02,False,18.0,2,0
26,4,2145,0.18000000000000016,True,518.0,87,1
922,5,864,0.6399999999999997,False,829.0,148,0
46,5,824,0.9000000000000004,True,537.0,92,1
395,4,1512,-0.03000000000000025,True,4205.0,718,0
1596,1,942,-2.97,False,38.0,4,0
219,5,1546,0.9000000000000004,True,3205.0,484,1
647,4,2257,0.18000000000000016,True,2033.0,348,0
26,5,278,0.54,False,1796.0,307,1
3,5,1847,0.71,True,3376.0,567,0
49,3,1555,-0.8900000000000001,False,182.0,34,1
159,3,1689,-0.8799999999999999,False,40.0,6,0
1214,4,1952,0.10999999999999988,False,999.0,180,1
110,5,1306,0.6900000000000004,True,6046.0,1034,1
97,4,1898,0.8500000000000001,True,5834.0,972,1
29,5,1038,1.1099999999999999,False,176.0,28,0
132,2,29,-2.29,False,647.0,117,0
